nose_x,left_eye_x,right_eye_x,left_ear_x,right_ear_x,left_shoulder_x,right_shoulder_x,left_elbow_x,right_elbow_x,left_wrist_x,right_wrist_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_ankle_x,right_ankle_x,nose_y,left_eye_y,right_eye_y,left_ear_y,right_ear_y,left_shoulder_y,right_shoulder_y,left_elbow_y,right_elbow_y,left_wrist_y,right_wrist_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_ankle_y,right_ankle_y
1654.5471249534985,1656.4336700439467,1691.0566784086695,1661.1008700416214,1690.7560526529962,1655.2990635463184,1713.7895122709742,1633.259479341054,1690.007794698081,1638.5070728120363,1663.3318118140824,1701.9941181001223,1748.2156299409426,1623.8815202258895,1744.0506315685468,1603.5060704549167,1774.863172258651,728.2511226109102,722.7033560616635,723.7687276204433,728.4975186302554,724.7437983921602,751.1596109299439,751.1562603541788,796.0531914120636,773.1061909993496,789.5730678013399,793.8134649367566,853.2642756870821,846.1200866699226,879.232505435036,874.1857118152444,954.5274774460573,937.3565426781071
1655.2381791614364,1656.9658126831068,1691.3700532459093,1661.3865000406913,1690.9045170375293,1655.3113170805445,1713.6081572033124,1633.1598543439604,1690.0506857009175,1638.5686580113015,1664.2436131068653,1702.1667865571535,1748.4512270972857,1623.8734156290702,1743.7580660865433,1603.4574101765963,1774.9846947079627,729.366361163912,723.9646137782511,724.2910890125099,729.1449544997448,725.3006175813226,751.1967286609474,750.9034710838687,796.145113990421,772.0183330717548,790.0122230166487,793.7564846220478,854.2025793166395,845.7444163731174,879.0615372430717,874.1539669945133,954.5976112002425,937.1771036783862
1655.4648241315583,1657.0011429559631,1691.7891438802098,1661.457640148346,1690.905637468612,1654.9338734944674,1713.8335040864504,1633.1695033482156,1690.0217343284985,1638.3647072201697,1664.709413800922,1701.6694735572464,1748.245984758651,1623.6595498947884,1744.2281210763128,1603.53692445301,1775.2299325125573,729.9038961501354,724.4469818841849,724.4118016560878,729.4882002330968,725.53244200207,751.2564432053346,750.961908612933,795.9362117222383,772.2037905738473,790.8759169805624,793.9036182221919,854.5746677943646,846.0742136637377,878.9484979538698,874.751296270462,954.0874052501867,937.6538071405328
1655.8981704711928,1657.3519799368735,1692.1924140566884,1661.4151000976576,1691.132031395323,1654.7843199230388,1714.000829060874,1634.069658915203,1690.6276096162355,1637.7978561038076,1664.1009361630408,1701.30339122954,1748.2090068998805,1623.3034558977413,1744.4839746384407,1603.8206736246757,1775.145856584823,731.5327898661302,726.0261800856823,724.2644718715129,730.2363441103987,725.8507844834106,751.7308607555576,751.0257844470802,795.544793991816,770.0561232793905,791.1260775611521,794.0327965872634,854.6924409412209,846.5647844587061,879.222239903042,875.1428353445878,953.6904921758751,937.8575323195691
1656.0715971447185,1657.1083940778474,1692.5635535830556,1661.7640388125478,1691.8750559488944,1654.6479281470902,1714.3241628011083,1633.7888681320928,1689.8572358630965,1637.609674726215,1663.5847313290565,1700.5007723853716,1748.0244562058235,1622.9869686308375,1745.085834321523,1603.5370072864364,1775.2784220377619,731.9235080537348,726.3875365484334,723.7257080078131,731.323453267416,726.0241968064088,751.967383248466,750.8666418166393,795.4217304048091,773.3829338437041,792.6206396193738,794.0898924328039,854.654123215449,846.1008540562228,879.6140238444018,875.7290039062507,953.6796162923184,938.2393493652351
1655.4319610595717,1656.4144301641568,1691.636609758651,1661.4792720249734,1691.5216231573208,1653.607315790087,1714.3733055478065,1633.8139608474019,1689.4178001767127,1637.286521003361,1662.3557041713184,1699.5169714064837,1747.4588891892222,1621.9091611589718,1745.2645343598879,1603.2713296072836,1775.507205054875,730.9349692208432,725.7215826851987,723.6117488316133,731.0892344883515,725.8964171636678,752.1763400123239,750.6076583862312,795.3619639078782,778.9303290957503,792.4221896216989,794.3108436947784,855.0745987665092,846.1965310232987,879.0910513741637,875.9481840587805,953.6410827636726,938.8655729747961
1654.4667932419563,1655.437422979447,1691.3251459030892,1660.9517582484668,1690.9327087402357,1652.9065638950906,1714.3207586379292,1633.7557667323533,1689.1379387265174,1637.0254647391198,1661.7668558756523,1699.3821461995456,1746.790417625792,1621.1790833246155,1745.1098981584837,1603.3159063430073,1775.7869219098786,730.6637333461222,724.5822227114729,723.2472697666719,730.2177302042649,725.2109632946202,752.1965324765166,750.7084815615706,795.5514279320133,785.7018839518236,791.3966602143794,795.032302856446,854.4706420898444,846.2090170724058,878.3791256859197,876.1448088146399,953.4022725423185,939.0734122140075
1654.260666620165,1655.2324923560745,1691.3133624848879,1661.2291354224808,1691.193495977494,1651.8318285260893,1714.6068078903938,1632.8027136666446,1688.7654237293077,1637.4062338329509,1662.838556925457,1698.865653628396,1745.8762265159985,1619.9999429611946,1744.6081942603714,1602.973704383488,1775.7587236676911,731.0703277587897,724.7179478236612,723.3174583798368,730.1041975475498,725.2306849161789,752.2879475184856,751.2931623912998,795.8586542038697,792.2053033737916,790.0864650181368,795.6450932820644,853.1158301943831,845.7701525006983,877.586236136301,876.358707246327,953.4923270089294,938.9616481236056
1653.781119210381,1654.670279366631,1691.3802918933702,1660.9281020391568,1691.3554883684444,1651.968373616538,1714.9049675351112,1632.8436980474576,1688.362976800829,1637.1290330432723,1663.5898321242573,1697.5264340355297,1745.0242643810466,1619.0254683721646,1744.2279561360692,1602.7143801734574,1775.4631841750386,731.1894702003121,724.8284457978755,724.1417292640328,729.5429175240658,725.5432034447085,751.9806042625796,752.5518362862729,795.6235111781535,795.3451712472105,790.1537184942342,794.8954111735032,852.4583565848221,846.1947290329713,876.8872092110777,877.1912362234941,953.2229265485498,938.8491022019167
1653.7443513416124,1654.4747401646218,1691.5328390938907,1660.8451280139755,1691.619773501443,1651.588059924899,1714.8204694475462,1632.6208118257082,1688.2200702485598,1637.1339180355994,1664.4399537586044,1696.20307486398,1744.6973876953139,1618.2747918991831,1744.0454392206116,1602.6661122639985,1775.2260974702394,731.077374776205,724.6802389962338,724.9181743803484,729.2457584199458,725.5567027500704,752.01183573405,752.8957388741635,795.4305194673091,793.2819853283117,789.2276872907372,794.6245211646676,852.0431474958154,846.444650559199,876.3321257091711,877.0319998604919,952.8005022321436,938.7682117280514
1653.4665999639615,1654.2217908586786,1691.846386864073,1661.0266316731784,1691.8279804048098,1651.0735720679886,1714.628071376257,1632.104193551201,1687.0964457194025,1637.2570266723646,1664.8075180053725,1694.3096611386268,1744.2282097226112,1617.2902436029358,1744.0501520066048,1602.2900070917053,1775.3012084960951,729.877814156669,723.8528347923648,725.6437612261097,729.1448785691041,725.4094859531954,751.6981273832781,752.7525863647468,795.5270131429043,793.9885326567156,789.1292848132912,794.3024070376448,851.8289962041952,846.6202763148724,875.7251586914069,877.2995576404396,952.656293596541,938.772739228749
1653.2374013264987,1653.921057564873,1691.1823817661843,1661.0330865042565,1691.517251877559,1650.215737479075,1714.019652593705,1631.7455266316745,1686.3225330171144,1637.2042668660497,1663.9404761904775,1692.7814469110413,1743.9688742501407,1615.8612351190488,1743.9255153111062,1602.0799840291354,1775.4801534016942,728.038667224703,723.0171334402908,726.8124349684949,729.0476234072737,725.4066863287069,751.2061553228475,752.088227771578,795.3546643938344,793.7722524007168,788.88681393578,794.2101135253913,852.5483180454805,846.8796699160629,875.2451636904769,877.1472029913048,952.9445103236615,938.6778520856592
1653.2389827909938,1654.0996275402263,1691.0520193917423,1660.951564970472,1691.3493892124734,1649.5329139346181,1713.8244941348134,1631.1969332013823,1686.130003429596,1636.879493531728,1663.331125531879,1692.732309977215,1744.2682887486062,1615.2525405883803,1743.9973478771403,1602.5598097301677,1775.863432384674,728.9468685331803,722.9866612752285,726.8265626089919,728.7628587995263,725.687464759464,751.5066052391421,751.9110899425694,795.3914685930531,794.0231192452572,788.3948749360591,794.7801902407698,851.6873706635981,846.7339310419,875.1462402343757,877.5368165515725,952.9334295363661,938.5860181536001
1653.2127205984948,1654.5166051955462,1691.491595313664,1661.3372631981274,1691.592440650578,1649.5547623407288,1714.2756645565955,1630.5744389125293,1685.8484540666866,1636.983624776206,1663.8622945149752,1692.6470438639335,1743.8489503406358,1614.5811255318793,1743.9114430745458,1602.834005083358,1776.0754990350647,728.6252503168021,722.7611000424346,727.24521963937,729.1641050066273,725.6127333868124,751.3630799793068,752.2058388846267,794.8427908761166,795.4056280226941,788.3208639962339,794.8037145705457,851.3134402320504,846.7004714239218,875.3727620442716,878.0521094912581,952.8210550944018,938.8243902297255
1653.0773130144403,1654.364986601331,1692.0112282889245,1661.3554128011083,1692.0530446370458,1650.308329990933,1714.8608391171424,1630.525698343914,1685.7544156029126,1636.3760417756594,1664.031574430921,1692.9119284493597,1743.4321972074977,1614.4308141072604,1743.8614923386363,1602.711677551271,1775.89316231864,729.0253186907092,722.4712281000052,728.3900012061715,728.8115307035906,725.6640686761771,751.1803447178438,752.9958063761399,794.271124703544,795.8172440301811,788.876783825103,793.5921154930485,851.4964919317342,846.6256939115985,875.7663959321528,879.0323297409791,952.661669049945,938.8680063883471
1652.793062845867,1653.9774584089018,1691.8644365583161,1661.22401282901,1692.401772635325,1650.6433941069117,1715.5227486746667,1631.1285229637522,1685.9109493437281,1636.8432577224016,1665.080206008186,1693.151525588264,1743.1096126011455,1614.933989751908,1743.805833362399,1602.7681252615805,1775.8724612281449,728.0703917003818,721.0720211210711,728.6882244291766,728.1613398960665,725.4447929745635,751.1500640142538,753.5693446568087,793.7531215122774,795.378750029065,788.2886061895467,793.8174140566878,851.4090845017213,846.7365853445876,875.7051674979082,878.9215720040464,952.724664597285,939.0160638718387
1652.7557798113153,1653.8816586449047,1691.8806261335114,1661.092945643835,1692.2928096226296,1650.1206127348414,1715.9215749104833,1631.2528279622409,1686.663994925364,1637.173091888429,1664.8684481666214,1693.0529923211975,1742.4913090297168,1615.4605636596693,1743.2880365280892,1602.7346750895194,1775.5946756998712,727.2348109654024,720.4511537097756,729.4655805315297,727.618864876884,725.272688729423,751.0241379510794,753.468729291644,793.7916455950062,794.469823201498,787.800871349517,793.9349888392863,851.081094650996,846.9193224225733,875.6267554873518,878.9237838018515,952.8213021414628,939.1874985467828
1652.9098732357947,1653.6175391787588,1691.3847336542053,1660.991133916947,1692.0798485165565,1650.0344267345622,1715.318063645137,1630.585805983772,1686.1477919079023,1637.5642841884082,1663.5566529773544,1693.059927804131,1742.8461543491921,1616.1028020949602,1743.2858465285542,1603.0109946841299,1775.6648428780707,726.2659857613705,719.864992777507,728.2269305274606,726.9314255487357,724.8485201881051,750.7214929489868,752.7048027401885,793.8244011288604,793.916837419783,787.0448790050696,793.9902125767305,850.126277378628,846.421460832869,875.4769810267865,878.8545110793348,953.1805201939183,939.2040739513587
1653.1660461425795,1653.8028891427189,1691.1258432297495,1660.6756119501035,1691.4881025041868,1650.2516857328883,1714.2828456333718,1630.4995636712952,1685.0228075299958,1637.3204204014382,1663.0059770856597,1693.3928949265267,1743.6338515508755,1617.007744925364,1742.88046700614,1603.3804226829905,1775.763619559153,726.5347962152396,720.1105317615334,724.8244189307809,726.7707726614822,724.7910686674578,750.6995664324086,751.6938451131191,793.6916663760237,793.6980736142119,786.0471111479267,794.2335720970523,849.8424922398165,845.7342580159512,875.6202625093013,878.4415399460572,953.3363327752984,939.0417422340038
1652.6773423694442,1653.8846798851391,1691.1887719290612,1660.2078014555445,1691.134372529531,1651.0395725795215,1713.6113542829253,1630.5441894531264,1684.1324568248945,1636.9477717081718,1662.2796107700906,1693.9421815418077,1744.5416208903007,1618.014994666691,1742.4504082089393,1603.3988636561817,1775.8455083937888,725.3670679728197,719.6934407552089,721.6683680216477,726.6958156767352,724.3004517328177,750.2174264817018,751.2307593936018,793.1517791748054,794.320395333427,786.4455239432205,794.2019784109939,851.424897693453,845.6443212599988,875.9054805210665,877.5915592738568,953.3264785040001,938.8490019298742
1652.6349770682214,1653.934467860632,1691.2688471476251,1660.1362028576093,1691.0280449276893,1651.824369884674,1713.1406962076837,1630.5209503173842,1683.574400402252,1636.3644590831952,1661.5202869233644,1695.3043815976112,1745.3745705740807,1619.0058219546377,1742.219843546551,1603.0927098592135,1775.9827401297448,725.1943635486427,719.3992425827759,719.3205134073899,726.0633421398351,723.3828074137375,750.006574721564,750.7531044369657,792.8917425246473,794.2246130080457,785.8001040504098,793.7366085960757,852.8254866827108,845.0951378231964,876.4771256219781,877.0013078962061,953.4540812174487,939.0514962332597
1652.9866747174956,1654.0110800606876,1694.80912308466,1660.2456425258106,1690.8635886056095,1652.986913045249,1713.214484805154,1630.7177483694907,1683.8639003208718,1637.7769626435793,1662.3304457891568,1696.2408258347298,1745.704946608772,1620.0952540806375,1742.8079921177468,1603.2273476010291,1776.0041431245363,725.5974502563483,719.593490963891,718.473391215007,725.8940033685599,722.9787713913697,750.2853411719918,750.7571581885934,792.7483222598128,793.8036898658395,784.5781627836689,793.7928590320412,853.9061707996193,845.4142921084456,877.0127745128821,877.1047668457038,953.5926557268423,938.96465483166
1652.9073304675887,1653.9282248360782,1689.582376389278,1660.2054181780145,1690.776496523904,1652.6103762672074,1713.4601702008943,1630.4760774884917,1685.0172562372131,1637.6780962262847,1663.1755807059167,1697.0701228550515,1745.6860889253176,1621.1279242379337,1742.9527289980947,1603.4035233997174,1775.6297098795585,725.9717367263073,719.5972373599104,719.7786109561018,725.834313528879,723.0585726783395,750.4997762044277,750.719216846285,792.7189614432206,793.4230259486613,783.6659785679415,793.490562075661,854.4405662899933,845.8985486711781,877.86383565267,876.6860053652815,953.7641528901607,939.0196533203133
1652.2131812686025,1653.6479426792703,1679.1669329688675,1659.7822338285914,1690.745059058781,1652.072446550643,1713.6707436697839,1629.9951927548375,1685.8699871244899,1637.9852389381058,1664.318023681642,1697.4304591587625,1745.5176515125108,1621.7591727120548,1743.2791174025776,1603.8091474260616,1775.6372855050236,725.3411603655139,718.8930431547624,721.0404554094594,724.8280421665743,722.4306880405977,750.5842328752797,750.2291870117194,792.8891187395375,793.1629275367379,784.3980029878169,792.7114446730848,852.3879249209456,845.4314008440297,878.0469687325622,877.0678616478338,954.0473967052649,939.1979791550417
1651.6355699811675,1653.252406529019,1666.364809672039,1659.0876079740992,1690.6236514136917,1650.936937604633,1713.2133847191235,1630.4147109985365,1685.9556793939514,1637.3920342581625,1665.844975789389,1696.9296366373712,1745.1427663167333,1621.757537115189,1742.6187598818838,1604.1584643409378,1775.7965974353624,724.121661958241,718.0908130464105,721.0703277587897,724.1653075445272,721.9975640433181,750.6305541992194,749.3602447509771,792.8776513962525,792.8527396065854,786.0678798130587,791.0013834635422,850.8625546409977,844.5196896507632,878.1001877557671,876.6654009137842,954.0838710239964,939.3933120000938
1650.0462268647707,1652.349827357702,1654.4932207380036,1658.004547845751,1690.1207035609668,1649.5849304199232,1712.6011810302748,1630.5692244030192,1685.9536906651101,1636.278246198383,1665.4299258277542,1696.0675237746477,1744.911799839566,1621.532272702173,1741.4836142403753,1604.1374311901286,1775.9657709030892,722.194794791086,716.4793857392816,718.929795038133,723.1223268054787,721.2708969116218,750.419286092123,747.9903687976662,792.5753210158582,792.5105576288138,787.5955890473872,790.808446974982,849.7213948567716,844.0246182396305,877.8922315325062,876.0799400692902,954.1410653250566,938.9953220912397
1649.0738409133198,1651.036049979075,1647.8475686936165,1657.2078457786936,1689.5487670898451,1648.9218888055725,1711.9002496628548,1630.9235719953276,1685.6518859863295,1634.8631508236854,1663.2693772088928,1695.4939785911938,1744.5971025739411,1621.0077986944302,1740.361478533065,1603.924685523625,1776.2834283737925,720.3646668933693,714.5772381737124,715.6260997227266,722.00182960147,719.8909283592593,750.077858697801,746.5643888201039,792.010587419783,794.1541915166952,787.8644845145095,789.9048665364589,848.1040467761818,842.4702976771771,877.6621551513679,875.7953578404024,954.4978259858639,938.4036879766563
1648.7558833530984,1650.2931976318373,1650.0369269961416,1657.26454017276,1689.186887468612,1649.2932979038796,1711.6961008707697,1631.3323440551771,1685.6721027919239,1634.395673479354,1660.4847419375478,1694.4456314813538,1743.79242306664,1620.481525602796,1739.4899982270754,1603.7835079374781,1775.8272356305818,718.8932407924113,713.0429520379935,712.2199975876588,721.9247164045067,719.0181481497634,749.913922264463,745.9710973103847,791.531574794225,789.9226971580874,786.8357587541859,789.206129528228,847.139264061338,841.4142979213177,877.8981315976105,875.91634405227,954.6680326915931,937.7539454868869
1648.1796838669563,1649.487732660204,1649.1264619373153,1656.6386072068,1688.2908099946535,1649.2660907563723,1711.060960315524,1631.0058132353297,1685.3358190627337,1632.4091742379337,1659.1547778901613,1692.9050736200256,1742.6650463285914,1619.8459803263358,1738.413719540552,1603.9522879464298,1774.9819597516757,718.2727846418113,712.3714915684297,711.0944591703875,721.3771925426671,718.241054716565,749.4295832316087,745.7898283458896,790.5443202427462,782.2465427943645,784.2698727562321,787.0736723400303,846.8235284714478,840.9869624546602,878.2146432059159,875.6404724121101,954.6524861653654,937.0080014183416
1647.4292464483365,1649.2995387486062,1648.4775521414633,1655.8531043643056,1687.1369360060933,1649.3538338797446,1710.5560498918821,1630.7150944301075,1685.1316713605624,1633.5638129824697,1658.2954719180166,1691.3960251581116,1741.0287831624364,1619.1885677519313,1737.6102948869993,1603.9572416033075,1774.650299072267,717.2710353306368,711.9076054890957,711.6119308471685,720.9017926170718,717.2559265863333,748.8667904081806,745.4594624837246,789.5267537434902,773.0207755679182,782.3529772077294,785.1531546456479,845.3269566127238,840.2123318626773,878.1194036574598,875.7615923200342,954.6481308710015,937.2441377185647
1647.0901699974438,1649.21257818313,1647.88516743978,1654.919570922853,1686.241319928852,1648.9727507091718,1709.6747153145939,1630.1966203962068,1684.9758740379712,1634.5350120181142,1658.067280360632,1689.1444832938073,1739.04141017369,1618.2599912370968,1736.7526375906823,1603.9290560767777,1774.28289068313,716.2105411347895,711.6234915597104,711.3971481323248,719.9711267380493,716.2144223167788,748.43025643485,744.7791344778884,788.5330098470058,765.1564251127704,780.7284662155885,784.0436205182763,844.8932400658024,839.7825942266561,877.9213990711037,875.7568141392306,954.6581391834086,937.2165134974896
1646.7209385463184,1648.9478592645567,1647.4901290166958,1653.8035670689187,1685.2292996361157,1648.687159946988,1708.874922979447,1628.399454389301,1685.2261207217275,1633.9614864531031,1658.2313159760988,1686.9629981631338,1736.8661251976391,1617.53340802874,1735.8254866827115,1603.7210413614923,1773.9360424223414,715.4447402954107,710.4209107898537,709.2908314296183,719.0338599795393,715.2137164161325,747.6416451590408,743.3002377464663,787.612877982004,761.1875076293951,779.4704764229916,784.0108598981591,844.6772649855848,840.5187857491636,877.8214351109102,875.8042181105848,954.4469473702575,937.0934070405514
1646.4552888416122,1648.0874234154126,1647.2669285365528,1652.8511810302748,1684.3156629289913,1648.207897367933,1708.2422136579253,1627.087465922039,1685.0980304536379,1632.3435345604319,1655.778942289808,1685.4186844598694,1734.8281395321815,1617.2057814825162,1734.294820149741,1603.4725785028381,1773.6215544201095,716.0547122047067,710.3096124558227,709.1679055350173,718.3418582734614,714.6355267479312,746.6796231951039,741.6685173397979,786.0630035400397,762.9044596354173,779.2030705043254,783.9431435721267,843.9999287923183,840.1143232073109,877.6759847005214,874.7695319766098,954.6230396089109,936.2458321707597
1645.8058482578836,1647.081235613143,1646.2398848760708,1652.566818963915,1684.4584677560001,1647.4812963576558,1707.5441269647522,1625.6145193917423,1684.3691551571815,1631.5890433901845,1653.0873398553772,1684.4998343331486,1732.8516002836695,1616.9183135259732,1732.4355112711603,1603.364209129698,1773.164669945128,715.4197961716432,709.3072215488985,707.9876941499261,717.8030221121658,713.8615715390166,745.7012340000704,740.4609266008656,785.2338540213455,761.409015473866,778.2875013805577,782.1510968889515,843.1854880196714,839.00935799735,877.8173370361335,872.7436545235778,954.7640322730663,935.4095488048742
1644.4201594761453,1645.7796267554886,1645.705976940338,1651.509998866491,1683.929097493491,1645.5301622663237,1706.3539835611994,1624.3447403680723,1682.8442470005593,1629.173185439338,1650.5735684349438,1683.3683617001502,1731.0818118140826,1616.7775726318373,1730.1299409412218,1603.3417812529078,1772.4240184965602,714.914537338984,708.5501683553066,708.1538572765537,716.4137264433367,713.312248229981,744.8785723731637,739.6638285319016,783.2110275995171,759.6384201049812,777.0904032389328,778.9721694219686,841.8430560884028,837.1002996535535,878.3641582670673,869.8247201102128,954.9253917875752,933.8769647507448
1643.2989135015591,1645.2115914481042,1644.881500970751,1650.7989669073208,1682.4987211681562,1644.077039446151,1705.1470053536566,1623.9951607840414,1680.4465506417423,1628.9468609037867,1648.0584840320416,1683.0221557617201,1729.746971493677,1617.0450181506942,1727.8273976643895,1603.2913451421841,1772.088483537948,714.3793058849521,708.7025157383516,708.3744899204805,714.9188355945412,712.1704929896769,744.0011284237822,738.7837273733962,780.9422440301811,757.7539338611427,775.0592349824458,777.0754518054787,840.1023726690389,834.8643232073109,877.9405859084363,866.5758957635796,954.7562459309904,932.03839983259
1642.3756045386917,1644.8192160470157,1643.9934728713274,1650.211862473262,1680.9774983723973,1642.980420067198,1704.0083044142964,1623.8757672991085,1681.039686657135,1629.0106212071023,1645.6916518438443,1682.0627870105575,1728.3477637881338,1617.078163873583,1727.0722292945513,1603.427532014394,1771.0391961960581,712.4686304728195,707.4810246058878,706.6990788777675,713.2462663196388,710.8886271885469,742.9977954682856,738.4963912963873,779.0331529889795,757.225174676805,773.5248151506703,776.0953630719872,839.2946058000844,833.5334145682205,877.533776419504,864.8854094005774,954.6930353073855,928.736155192058
